,release_date,genres,id
116070,2014,"['RPG', 'Strategy', 'Anime', 'Tactical RPG', 'Strategy RPG', 'JRPG', 'Turn-Based Strategy', 'Tactical', 'Turn-Based Combat', 'Indie', 'Cute', 'Fantasy', 'Singleplayer', 'Great Soundtrack', 'Turn-Based', 'Turn-Based Tactics', 'Dungeon Crawler', 'Simulation', 'Cartoony', 'Class-Based']",312600
116071,2014,"['Simulation', 'Indie', 'Casual']",331610
116072,2014,"['RPG', 'Indie']",334090
116073,2014,"['Strategy', 'Simulation', 'RPG']",284440
116074,2014,"['Racing', 'Sports', 'Simulation', 'Free to Play']",332120
116075,2014,"['Indie', 'Adventure', 'Casual', 'Platformer', 'Singleplayer', 'Family Friendly']",333260
116076,2014,"['Adventure', 'Indie', 'Casual']",335520
116077,2014,"['Strategy', 'Action', 'Indie']",333160
116078,2014,"['Strategy', 'Action', 'Indie']",333170
116079,2014,"['Strategy', 'Action', 'Indie']",333150
116080,2014,"['Casual', 'Simulation']",295077
116081,2014,"['Casual', 'Simulation']",295078
116082,2014,"['Casual', 'Simulation']",295079
116083,2014,"['Casual', 'Simulation']",295081
116084,2014,"['Casual', 'Simulation']",295080
116085,2014,"['Casual', 'Simulation']",295082
116086,2014,"['Casual', 'Simulation']",295083
116087,2014,"['Casual', 'Simulation']",295084
116088,2014,"['Casual', 'Simulation']",295085
116089,2014,"['Casual', 'Simulation']",295086
116091,2014,"['Action', 'RPG']",289881
116092,2014,"['RPG', 'Action']",289880
116093,2014,['Indie'],335570
116094,2014,"['Fighting', 'Arcade', 'Action', '2D Fighter', 'Classic', '2D', 'Anime', 'Great Soundtrack']",222420
116095,2014,"['Indie', 'Casual', 'Platformer', 'Female Protagonist']",337450
116096,2014,"['Action', 'Adventure']",318390
116097,2014,"['Indie', 'Action', 'Bullet Hell', ""Shoot 'Em Up"", 'Arcade', 'Online Co-Op', 'Action RPG']",336090
116098,2014,"['Strategy', 'Casual', 'Card Game', 'Board Game']",320430
116099,2014,"['Strategy', 'RPG', 'Simulation']",329010
116100,2014,"['Strategy', 'RPG', 'Simulation']",329012
116101,2014,"['Strategy', 'RPG', 'Simulation']",329013
116102,2014,"['Strategy', 'RPG', 'Simulation']",329011
116103,2014,"['Action', 'Indie', 'Horror', 'Vampire', '3D Platformer']",325870
116104,2014,"['Strategy', 'Historical', 'RTS', 'Turn-Based Strategy', 'Rome', 'Multiplayer', 'Grand Strategy']",327280
116105,2014,"['RPG', 'Massively Multiplayer', 'Strategy', 'Adventure', 'Free to Play']",336660
116106,2014,"['Casual', 'Simulation']",295071
116107,2014,"['Casual', 'Simulation']",295070
116108,2014,"['Adventure', 'Indie', 'Casual', 'Platformer', 'Puzzle-Platformer']",331980
116109,2014,"['Action', 'Adventure', 'Indie', 'Puzzle', 'Sci-fi']",322022
116110,2014,"['Action', 'Adventure', 'Indie', 'Movie', 'Documentary']",322021
116111,2014,"['Indie', 'Simulation', 'RPG', 'Strategy', 'Action', 'Adventure', 'Space', 'Open World', 'Space Sim']",302570
116112,2014,"['Puzzle', 'First-Person', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Singleplayer', 'Philisophical', 'Great Soundtrack', 'Adventure', 'Robots', 'Exploration', 'Open World', 'Indie', 'Action', 'Difficult', 'Post-apocalyptic', 'Simulation', 'Multiple Endings', 'Mystery', 'Controller']",257510
116113,2014,"['Action', 'Adventure', 'Indie', 'Soundtrack', 'Great Soundtrack']",322020
116114,2014,"['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",319140
116115,2014,"['Simulation', 'Action', 'Space']",325580
116116,2014,"['RPG', 'Strategy', 'Action', 'Historical', 'Simulation', 'Naval', 'Sandbox', 'Open World', 'Medieval', 'Story Rich', 'Singleplayer', 'Adventure', 'Multiplayer', 'Indie', 'Third Person', 'First-Person', 'Action RPG', 'Moddable', 'War', 'Great Soundtrack']",321300
116117,2014,['Animation & Modeling'],321540
116118,2012,"['Free to Play', 'Multiplayer', 'FPS', 'Building', 'Action', 'Shooter', 'PvP', 'Sandbox', 'Zombies', 'Competitive', 'Co-op', 'First-Person', 'Funny', 'Open World', 'Survival', 'Casual', 'Massively Multiplayer', 'Adventure', 'Singleplayer', 'Indie']",335330
116119,2014,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Co-op', 'Family Friendly', 'TrackIR', 'Physics', 'Atmospheric']",277754
116120,2014,"['Indie', 'Strategy', 'Simulation', 'RPG']",330620
116121,2014,['Action'],333460
116122,2014,"['Action', 'Indie', 'Platformer', 'Anime', 'Female Protagonist', 'Runner', 'Pixel Graphics']",325150
116123,2014,"['Action', 'Indie']",337380
116124,2014,['Simulation'],316960
116125,2014,"['Fighting', 'Anime', '2D Fighter', 'Action', 'Great Soundtrack', 'Arcade', 'Multiplayer', '2D', 'Competitive', 'Story Rich', 'Visual Novel', 'Singleplayer']",294810
116126,2014,"['Action', 'Indie', ""Shoot 'Em Up""]",336930
116127,2014,"['Indie', 'Casual', 'Puzzle', 'Singleplayer']",277680
116128,2014,"['Adventure', 'Indie']",337430
116129,2014,"['Anime', 'Visual Novel', 'Indie', 'Casual', 'Adventure', 'Great Soundtrack', 'Dating Sim']",323490
116130,1996,"['Action', 'RPG', 'FPS', 'Classic', 'Retro', ""1990's"", 'Sci-fi', 'Shooter', 'First-Person', 'Singleplayer', 'Multiplayer', 'Action RPG']",317040
116131,2014,['Sports'],312930
116132,2014,"['Indie', 'Card Game']",335890
116133,2014,"['RPG', 'Massively Multiplayer', 'Indie', 'Casual', 'Free to Play']",337400
116134,2014,"['Word Game', 'Spelling', 'Typing', 'Indie', 'Adventure', 'Casual', 'Action', 'Singleplayer', 'Pixel Graphics', 'RPG']",335790
116135,2014,"['Action', 'Indie', ""Shoot 'Em Up"", 'Great Soundtrack', '2.5D', 'Bullet Hell']",283840
116136,2014,"['Simulation', 'Multiplayer']",335290
116137,2014,"['Indie', 'Action', ""Shoot 'Em Up"", 'Great Soundtrack', 'Bullet Hell']",283820
116138,2014,"['Action', 'Indie']",336870
116139,2014,"['Action', 'Indie', 'Great Soundtrack', ""Shoot 'Em Up""]",331240
116140,2014,"['Action', 'Indie', 'Great Soundtrack', ""Shoot 'Em Up""]",336860
116141,2007,"['Adventure', 'Point & Click', 'Detective', 'Mystery']",333430
116142,2014,"['Casual', 'Action', 'Platformer', 'Puzzle-Platformer', 'Atmospheric']",317840
116143,2014,"['Indie', 'Action', 'Great Soundtrack', '2D', 'Platformer', 'Music', 'Retro', 'Soundtrack']",317770
116144,2014,"['Action', 'Indie', 'Horror', 'First-Person', 'Shooter', 'FPS', 'Gore', 'Atmospheric', 'Sci-fi', 'Futuristic', 'Great Soundtrack', 'Fast-Paced']",318690
116145,2014,"['Simulation', 'Indie']",318521
116146,2014,"['Adventure', 'Indie']",334600
116147,2014,"['Adventure', 'Co-op', 'Action', 'Lara Croft', 'Local Co-Op', 'Multiplayer', 'Female Protagonist', 'Online Co-Op', 'Puzzle', 'Isometric', 'RPG', 'Top-Down', 'Singleplayer', '4 Player Local', 'Platformer', 'Twin Stick Shooter', 'Hack and Slash', 'Third Person']",289690
116148,2014,"['Design & Illustration', 'Utilities', 'Animation & Modeling', 'Education', 'Software Training', 'Game Development']",335580
116149,2014,"['Free to Play', 'Dragons', 'Adventure', 'Multiplayer', 'Massively Multiplayer', 'RPG', 'Open World', 'MMORPG', 'Family Friendly', 'Fantasy', 'Action', 'Online Co-Op', 'Singleplayer', 'Simulation', 'Co-op', 'First-Person', 'Survival', 'PvP', 'Funny', 'Atmospheric']",332070
116150,2014,"['Early Access', 'Space', 'Sandbox', 'Open World', 'Multiplayer', 'Building', 'Sci-fi', 'Voxel', 'Adventure', 'Indie', 'Crafting', 'Action', 'Simulation', 'Exploration', 'Strategy', 'RPG', 'Space Sim', 'Co-op', 'Singleplayer', 'Massively Multiplayer']",244770
116151,2014,"['Zombies', 'Survival', 'RPG', 'Turn-Based', 'Strategy', 'Singleplayer', 'Indie', 'Post-apocalyptic', 'Kickstarter', 'Turn-Based Strategy', 'Horror', 'Turn-Based Combat', 'Open World', 'Sandbox', 'Tactical', 'Simulation', 'Survival Horror', 'Isometric', 'Action', 'Base Building']",239840
116152,2014,"['Strategy', 'Indie', 'RPG', 'Sci-fi']",337040
116153,2014,"['RPG', 'Casual', 'Indie', 'Adventure', 'Action', 'Turn-Based', 'Fantasy', 'Singleplayer', 'Procedural Generation', 'Medieval', 'Replay Value', 'Dungeon Crawler', 'Rogue-lite']",315320
116154,2014,"['RPG', 'Strategy', 'Indie', 'Casual', 'Female Protagonist', 'Turn-Based Strategy', 'Adventure', 'Hand-drawn', 'Atmospheric', 'Touch-Friendly', 'Turn-Based']",333880
116155,2013,"['Strategy', 'Action', 'Online Co-Op', 'Co-op', 'Top-Down Shooter', 'Bullet Hell']",335440
116156,2014,"['Strategy', 'RPG', 'Indie', 'Simulation']",308172
116157,2014,"['Racing', 'Sports', 'Action', 'Indie', 'Casual']",327840
116158,2014,"['Free to Play', 'Adventure', 'RPG', 'Action', 'Strategy', 'Indie', 'Simulation', 'Space', 'Sandbox', 'Multiplayer']",335180
116159,2000,"['Racing', 'Action', 'Indie', 'Gore', 'Singleplayer', 'Multiplayer', 'Classic']",331650
116160,2014,"['RPG', 'Indie', 'Hack and Slash', 'Co-op', 'Level Editor', 'Dragons', 'Local Co-Op', 'Multiplayer', 'Action RPG', 'Fantasy', 'Split Screen', 'Adventure', 'Action', 'Loot', 'Singleplayer', 'Isometric']",250560
116161,2014,"['Sports', 'Simulation', 'Strategy', 'Management', 'Soccer', 'Football']",326630
116162,2014,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist', 'Puzzle', 'Mystery', 'Point & Click', 'Singleplayer', '2D', 'Indie', 'Family Friendly', 'Great Soundtrack', 'Fantasy', 'Atmospheric', 'Horror', 'Story Rich']",330990
116163,2014,"['Strategy', 'Indie', 'Action', 'Tower Defense']",325860
116164,2014,"['Casual', 'Simulation']",271479
116165,2014,"['Strategy', 'World War II']",312400
116166,2014,"['Casual', 'Simulation']",271480
116167,2014,"['Casual', 'Simulation']",271481
116168,2014,"['Sports', 'Indie', 'Adventure', 'Platformer', 'Singleplayer', 'Short', 'Multiple Endings', 'Experimental', 'Casual', 'Great Soundtrack']",329690
116169,2014,"['Casual', 'Simulation']",295063
116170,2014,"['Casual', 'Simulation']",295066
116171,2014,"['Casual', 'Simulation']",295067
116172,2014,"['Casual', 'Simulation']",295069
116173,2014,"['Casual', 'Simulation']",295065
116174,2014,"['Casual', 'Simulation']",295064
116175,2014,"['Casual', 'Simulation']",295068
116176,2014,"['Action', 'Adventure']",313375
116177,2014,"['Action', 'Adventure']",318414
116178,2014,"['Indie', 'Adventure', 'Action', 'Platformer', 'Difficult', '2D', 'Space', 'Retro', 'Fast-Paced', 'Pixel Graphics', 'Singleplayer']",321950
116179,2014,"['Rogue-like', 'RPG', 'Indie', 'Strategy', 'Adventure', 'Turn-Based', 'Loot', 'Singleplayer', 'Dungeon Crawler']",288120
116180,2014,"['Indie', 'Adventure', 'Platformer']",265670
116181,2014,"['RPG', 'Adventure', 'Indie', 'RPGMaker', 'Strategy', 'Fantasy', 'JRPG', 'MMORPG', 'Retro', 'Building', 'Turn-Based Strategy', 'Strategy RPG']",335900
116182,2014,"['Adventure', 'Indie']",333140
116183,2014,"['Adventure', 'Indie', 'Casual', 'Platformer']",300620
116184,2014,"['Early Access', 'Strategy', 'Wargame', 'Turn-Based Strategy', 'Turn-Based', 'Grand Strategy']",325470
116185,2014,"['RPG', 'Indie', 'Casual', 'Pixel Graphics', 'Simulation', 'Singleplayer', 'Management', 'Retro', '2D']",280320
116186,2014,"['RPG', 'Indie', 'Casual', 'Simulation']",295560
116188,2014,"['Adventure', 'Point & Click', 'Comic Book']",310460
116189,2014,"['Action', 'Indie']",311950
116190,2014,"['Action', 'Indie', 'Local Multiplayer', '4 Player Local', 'Stealth', 'Multiplayer', 'Western']",331220
116191,2014,"['Adventure', 'Indie']",333720
116192,2014,"['Action', 'Adventure']",324331
116193,2014,"['Action', 'Indie']",314220
116194,2014,"['Early Access', 'Indie', 'Adventure', 'VR', 'Fantasy', 'Exploration']",335210
116195,2013,"['Visual Novel', 'Anime', 'Female Protagonist', 'Singleplayer', 'Fantasy', 'Story Rich', 'Great Soundtrack', 'Indie', 'Adventure', 'Mature', 'Casual']",286260
116196,2014,"['Early Access', 'Indie', 'Adventure', 'Casual', 'Action', 'Multiplayer']",314300
116197,2014,"['Strategy', 'Indie', 'Simulation', 'Political']",333540
116198,2014,"['Game Development', 'Utilities', 'Animation & Modeling', 'Design & Illustration', 'RTS']",327490
116199,2014,"['Strategy', 'Indie', 'RTS', 'Space']",315080
116200,2014,"['Action', 'Indie']",334970
116201,2014,"['Animation & Modeling', 'Video Production', 'Female Protagonist', 'Memes', 'Illuminati']",333790
116202,2014,['Strategy'],335410
116203,2014,"['Racing', 'Open World', 'Multiplayer', 'Driving', 'Co-op', 'Massively Multiplayer', 'America', 'Offroad', 'Action', 'Online Co-Op', 'Atmospheric', 'Arcade', 'Simulation', 'Singleplayer', 'First-Person', 'Team-Based', 'Sandbox', 'Great Soundtrack', 'RPG', 'Family Friendly']",241560
116204,2014,"['Racing', 'Action', 'Massively Multiplayer', 'Open World']",315396
116205,2014,"['Strategy', 'Casual', 'Board Game']",320400
116206,2014,['Action'],336170
116207,2014,"['Casual', 'Simulation']",295058
116208,2014,"['Casual', 'Simulation']",295059
116209,2014,"['Casual', 'Simulation']",295057
116210,2014,"['Casual', 'Simulation']",295060
116211,2014,"['Casual', 'Simulation']",295061
116212,2014,"['Story Rich', 'Episodic', 'Adventure', 'Fantasy', 'Choices Matter', 'Point & Click', 'Singleplayer', 'Atmospheric', 'Medieval', 'Choose Your Own Adventure', 'Interactive Fiction', 'Based On A Novel', 'Mature', 'Gore', 'Nudity', 'Female Protagonist', 'Dragons', 'War', 'Casual', 'Third Person']",330840
116213,2014,"['Casual', 'Simulation']",295062
116214,2014,"['Indie', 'Adventure', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Casual', 'Great Soundtrack', 'Cute']",205020
116215,2014,"['Strategy', 'RPG', 'Indie']",336180
116216,2014,"['Simulation', 'Singleplayer']",299350
116217,2014,"['RPG', 'Indie', 'Rogue-like', 'Turn-Based']",332710
116218,2014,"['Indie', 'Platformer', 'Pixel Graphics', 'Retro', 'Action', 'Adventure', 'Great Soundtrack', 'Difficult', 'Short', 'Funny', 'Memes']",328500
116219,2014,['Indie'],335170
116220,2014,"['Adventure', 'Walking Simulator', 'Atmospheric', 'Exploration', 'Indie', 'First-Person', 'Story Rich', 'Surreal', 'Horror', 'Great Soundtrack']",297350
116221,2014,"['Strategy', 'Action', 'Casual', 'Management', 'Singleplayer', 'Tactical', 'Sports', 'Simulation']",328830
116222,2014,"['Early Access', 'Survival', 'Open World', 'Sandbox', 'Multiplayer', 'Building', 'Crafting', 'Adventure', 'Singleplayer', 'First-Person', 'Co-op', 'Exploration', 'Action', 'Indie', 'Realistic', 'RPG', 'Voxel', 'Atmospheric', 'FPS', 'Zombies']",324080
116223,2014,"['Racing', 'Simulation', 'Sports', 'Offroad', 'Multiplayer']",336010
116224,2014,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click']",288670
116225,2014,"['Simulation', 'Indie']",318520
116226,2014,"['Simulation', 'Casual']",295053
116227,2014,"['Racing', 'Action', 'Indie', 'Sports', 'Simulation', 'Casual', 'Futuristic', 'Sci-fi']",317440
116228,2014,"['Casual', 'Simulation']",295052
116229,2014,"['Casual', 'Simulation']",295054
116230,2014,"['Action', 'Adventure']",313374
116231,2014,"['Casual', 'Simulation']",295055
116232,2014,"['Action', 'Arcade', 'Twin Stick Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Shooter', 'Multiplayer']",310790
116233,2014,"['Comedy', 'Adventure', 'Story Rich', 'Choices Matter', 'Episodic', 'Singleplayer', 'Point & Click', 'Funny', 'Sci-fi', 'Choose Your Own Adventure', 'Action', 'Atmospheric', 'Quick-Time Events', 'Great Soundtrack', 'Dark Humor', 'Memes', 'Female Protagonist', 'Visual Novel', 'Casual', 'RPG']",330830
116234,2014,"['Strategy', 'RPG', 'Indie']",333040
116235,2014,"['Simulation', 'Casual']",295056
116236,2014,"['Indie', 'Action', 'Retro', 'Arcade', 'Rogue-like', 'Great Soundtrack', 'Dungeon Crawler']",326720
116237,2014,['Indie'],333700
116238,2014,"['Indie', 'Arcade', 'Casual']",333870
116239,2014,"['Free to Play', 'Massively Multiplayer', 'Indie', 'Action', 'RPG']",331892
116240,2014,"['Indie', 'Puzzle', 'First-Person', 'Surreal', 'Psychedelic', 'Exploration', 'Colorful', 'Action', 'Atmospheric', 'Abstract', 'Mystery', 'Sci-fi', 'Great Soundtrack', 'Psychological', 'Difficult', 'Adventure', 'Illuminati', 'GameMaker']",334710
116241,2013,"['Action', 'Casual', 'Free to Play']",322510
116242,2013,"['Action', 'Casual', 'Free to Play']",330240
116243,2013,"['Action', 'Casual', 'Free to Play']",330230
116244,2013,"['Free to Play', 'Anime', 'Action', 'Casual', ""Beat 'em up"", 'Fighting', 'Multiplayer', 'MMORPG', 'Massively Multiplayer']",266150
116245,2014,"['RPG', 'Action', 'Indie', 'Free to Play', 'Hack and Slash']",230310
116246,2014,"['Adventure', 'RPG', 'Indie', 'Space']",319210
116247,2014,['Simulation'],323780
116248,2014,"['Strategy', 'Warhammer 40K', 'Turn-Based Tactics', 'Tactical', 'Games Workshop', 'Turn-Based', 'Singleplayer', 'Hex Grid', 'Turn-Based Strategy', 'Multiplayer', 'War', 'Aliens', 'Sci-fi', 'Wargame', 'Replay Value', 'Strategy RPG']",312370
116249,2014,['Simulation'],273860
116250,2014,"['Action', 'Indie', 'Great Soundtrack', ""Shoot 'Em Up""]",331230
116251,2014,"['Action', 'Indie', 'Great Soundtrack', 'Arcade', ""Shoot 'Em Up""]",331250
116252,2014,"['Action', 'Indie', 'Great Soundtrack', 'Arcade', ""Beat 'em up"", 'Cute']",331260
116253,2014,['Action'],334520
116254,2014,"['Casual', 'Local Multiplayer', 'Multiplayer', 'Funny', 'Comedy', 'Indie', 'Strategy', 'Board Game', 'Co-op', 'Family Friendly']",331670
116255,2014,"['Action', 'Indie', 'Great Soundtrack', 'Vampire', ""Shoot 'Em Up"", 'Dark Fantasy', 'Bullet Hell']",334510
116256,2014,['Strategy'],329260
116257,2014,"['Simulation', 'Indie', 'Casual', 'Funny']",335350
116258,2014,"['Strategy', 'Music']",323420
116259,1993,"['Adventure', 'Point & Click', 'First-Person']",266980
116260,1994,"['Adventure', 'Casual', 'Point & Click', 'Singleplayer', 'Classic']",257260
116261,2014,"['Action', 'Indie', 'Great Soundtrack', 'Shooter', ""Shoot 'Em Up""]",334530
116262,2014,"['Action', 'Indie']",330730
116263,2014,"['Racing', 'Action', 'Simulation']",327010
116264,2014,"['Anime', 'Action', 'Indie', 'Female Protagonist', 'Cute', 'Character Action Game', 'Multiplayer', 'Hack and Slash', 'Fighting', ""Beat 'em up"", 'Nudity', 'Singleplayer', 'Magic', 'Tactical', 'Fantasy', 'Great Soundtrack', 'Surreal', 'PvP', 'Co-op', 'Online Co-Op']",292480
116265,2014,"['Indie', 'Action', 'FPS', 'Co-op', 'Shooter', 'Multiplayer', 'Singleplayer', 'Sci-fi', 'First-Person', 'Survival']",263480
116267,2014,['Simulation'],325130
116268,2014,"['Early Access', 'Action', 'Indie']",332150
116269,2014,"['Action', 'Indie']",334860
116270,2014,"['Early Access', 'Survival', 'Adventure', 'Open World', 'Action', 'Indie', 'Crafting', 'Singleplayer', 'Co-op']",325210
116271,2014,"['Pinball', 'RPG', 'Puzzle', 'Adventure', 'Indie', 'Action', 'Female Protagonist', 'Casual']",262470
116272,2014,"['Casual', 'Simulation']",258403
116273,2014,"['Action', 'Adventure']",318412
116274,2014,"['Casual', 'Simulation']",258402
116275,2014,"['Casual', 'Simulation']",258404
116276,2014,"['Action', 'Adventure']",313373
116277,2014,"['Strategy', 'RPG', 'Indie']",333320
116278,1998,"['Simulation', 'Management', 'Retro', 'Economy']",331920
116279,2016,"['Action', 'Racing', 'Indie', 'Driving', 'Open World', 'Casual', 'Simulation', 'Sandbox', 'Multiplayer']",311400
116280,2014,"['Racing', 'Casual', 'Adventure']",324750
116281,2014,"['Action', 'Indie', 'Anime', 'Rhythm']",331290
116282,2014,"['Strategy', 'Action', 'Simulation', 'Sports', 'Classic', 'Retro']",326590
116283,2014,"['Indie', 'Action', 'Platformer', 'Puzzle', 'Great Soundtrack', 'Difficult']",321560
116284,2014,"['Strategy', 'Indie', 'Tower Defense', 'Co-op', 'PvP', 'Online Co-Op', 'Multiplayer', 'PvE', 'Asynchronous Multiplayer']",326440
116286,2014,"['Action', 'Adventure', 'Indie']",330510
116287,2014,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Tactical', 'Top-Down', 'Sci-fi', 'Asynchronous Multiplayer', 'Cyberpunk', 'Great Soundtrack']",328600
116288,2014,['Strategy'],332340
116289,2014,"['RPG', 'Indie']",298880
116290,2014,"['Survival', 'War', 'Atmospheric', 'Singleplayer', 'Strategy', 'Simulation', 'Crafting', 'Choices Matter', 'Indie', 'Adventure', 'Stealth', '2D', 'Post-apocalyptic', 'Side Scroller', 'Difficult', 'Point & Click', 'Open World', '2.5D', 'Platformer', 'Rogue-like']",282070
